label,edit_sim,rouge_l,cosine_sim,combined_score
1,0.28519855595667865,0.11891891891891893,0.40699613094329834,0.270371201939632
1,0.273469387755102,0.20833333333333331,0.4951258897781372,0.32564287028885747
1,0.26819126819126815,0.11042944785276074,0.3894708454608917,0.2560305205016402
1,0.20599250936329583,0.1375,0.5159566402435303,0.2864830498689421
1,0.2755298651252408,0.16585365853658537,0.25436776876449585,0.23191709747544068
1,0.2438095238095238,0.09467455621301775,0.31565675139427185,0.21804694380560444
1,0.24705882352941178,0.1,0.214677631855011,0.1872454851281409
1,0.2585278276481149,0.08823529411764706,0.220350980758667,0.18903803417480966
1,0.21846846846846846,0.10404624277456648,0.2891606092453003,0.20389177349611173
1,0.2630385487528345,0.11764705882352941,0.4483524560928345,0.2763460212230661
1,0.2727272727272727,0.19101123595505617,0.6005967259407043,0.3547784115410111
1,0.2315369261477046,0.21686746987951808,0.3757263720035553,0.27471025601025933
1,0.32530120481927716,0.2795698924731183,0.579124927520752,0.39466534160438244
1,0.25457875457875456,0.11538461538461539,0.260976642370224,0.21031333744453132
1,0.24061810154525387,0.16470588235294115,0.612133800983429,0.33915259496054134
1,0.27564102564102566,0.16470588235294115,0.496878981590271,0.3124086298614126
1,0.26937984496124034,0.10989010989010989,0.3830835521221161,0.25411783565782214
1,0.2153846153846154,0.05291005291005291,0.31630927324295044,0.1948679805125396
1,0.22368421052631582,0.12222222222222223,0.3522128164768219,0.23270641640845333
1,0.2851485148514852,0.1326530612244898,0.5731439590454102,0.33031517837379504
1,0.27431906614785995,0.11162790697674417,0.46028199791908264,0.2820763236812289
1,0.25051759834368525,0.04545454545454545,0.35685819387435913,0.21761011255752996
1,0.24716553287981857,0.12834224598930483,0.7470844388008118,0.3741974058899784
1,0.2574850299401198,0.10695187165775401,0.4729281961917877,0.2791216992632205
1,0.2309197651663405,0.15294117647058825,0.294266015291214,0.22604231897604757
1,0.2743362831858407,0.11560693641618498,0.5341465473175049,0.30802992230651016
1,0.24130879345603273,0.16580310880829016,0.08455632627010345,0.16388940951147546
1,0.27504911591355596,0.07407407407407408,0.2532844543457031,0.20080254811111106
1,0.27634194831013914,0.07446808510638296,0.3976598381996155,0.24948995720537917
1,0.21513002364066192,0.13333333333333333,0.3959248661994934,0.2481294077244962
1,0.25283018867924534,0.09574468085106384,0.34226709604263306,0.23028065519098076
1,0.24778761061946908,0.1739130434782609,0.3862060308456421,0.2693022283144573
1,0.24949698189134806,0.10152284263959392,0.24123695492744446,0.1974189264861288
1,0.24044943820224718,0.1530054644808743,0.46936658024787903,0.2876071609770002
1,0.24337349397590358,0.17341040462427745,0.46058446168899536,0.29245612009639216
1,0.2804123711340206,0.17910447761194032,0.4741046726703644,0.3112071738054418
1,0.2757936507936508,0.15217391304347827,0.48111170530319214,0.30302642304677374
1,0.24624060150375937,0.15642458100558657,0.47958672046661377,0.29408396765865324
1,0.28014842300556586,0.17910447761194032,0.3390234112739563,0.2660921039638208
1,0.27442827442827444,0.059880239520958084,0.45611104369163513,0.26347318588028923
1,0.22286821705426352,0.08588957055214724,0.37066182494163513,0.22647320418268194
1,0.2680851063829788,0.15053763440860213,0.3858575224876404,0.26816008775974043
1,0.20773930753564152,0.1125,0.35090309381484985,0.22371413378349714
1,0.25,0.13017751479289943,0.30384424328804016,0.22800725269364652
1,0.2795918367346939,0.17525773195876287,0.2265053391456604,0.22711830261303909
1,0.2577092511013216,0.12060301507537688,0.3871394395828247,0.2551505685865077
1,0.2942477876106194,0.17708333333333331,0.6312685608863831,0.3675332272767786
1,0.2656546489563567,0.062499999999999986,0.11936559528112411,0.14917341474582693
1,0.265774378585086,0.15819209039548024,0.5385422110557556,0.32083622667877393
1,0.2886405959031657,0.1891891891891892,0.6051028966903687,0.3609775605942412
1,0.22244897959183674,0.11764705882352942,0.4236907362937927,0.2545955915697196
1,0.227176220806794,0.12021857923497269,0.33180367946624756,0.22639949316933808
1,0.27290076335877866,0.1368421052631579,0.328787624835968,0.24617683115263486
1,0.27765237020316025,0.18497109826589594,0.47803395986557007,0.3135524761115421
1,0.2797494780793319,0.13978494623655915,0.6231738924980164,0.3475694389379691
1,0.2727272727272727,0.17801047120418848,0.39532142877578735,0.2820197242357495
1,0.26252505010020044,0.13471502590673573,0.37788569927215576,0.25837525842636394
1,0.22680412371134018,0.12269938650306747,0.32827499508857727,0.2259261684343283
1,0.2505446623093682,0.19095477386934676,0.4459945559501648,0.2958313307096266
1,0.26113360323886636,0.15294117647058825,0.5362269282341003,0.316767235981185
1,0.3098859315589354,0.20095693779904306,0.4979461431503296,0.33626300416943605
1,0.25409836065573765,0.12807881773399013,0.565326988697052,0.3158347223622599
1,0.2994652406417112,0.14423076923076922,0.2594345808029175,0.234376863558466
1,0.24756335282651076,0.11764705882352941,0.501273512840271,0.28882797483010375
1,0.28358208955223885,0.17525773195876287,0.3292217254638672,0.2626871823249563
1,0.26016260162601623,0.09049773755656108,0.33599886298179626,0.22888640072145786
1,0.2732793522267206,0.16080402010050251,0.15038049221038818,0.19482128817920377
1,0.2747933884297521,0.13999999999999999,0.37497276067733765,0.26325538303569657
1,0.2862985685071575,0.16585365853658537,0.4311124086380005,0.2944215452272478
1,0.2412371134020619,0.07142857142857144,0.18911123275756836,0.16725897252940056
1,0.2896174863387978,0.02912621359223301,0.37380170822143555,0.23084846938415546
1,0.24153498871331824,0.08333333333333333,0.27415189146995544,0.19967340450553564
1,0.25630252100840334,0.15625,0.6492487192153931,0.3539337467412655
1,0.2915851272015656,0.11538461538461539,0.4418378472328186,0.28293586327299985
1,0.27626459143968873,0.12871287128712872,0.39288130402565,0.2659529222508225
1,0.2804878048780488,0.1616161616161616,0.35421133041381836,0.2654384323026762
1,0.28230616302186884,0.14507772020725387,0.34496045112609863,0.25744811145174046
1,0.31677018633540377,0.19999999999999998,0.3156689405441284,0.27747970895984403
1,0.23443983402489632,0.15,0.0333344042301178,0.13925807941833804
1,0.27442827442827444,0.15053763440860213,0.2938002049922943,0.23958870460972362
1,0.264033264033264,0.13471502590673579,0.4176100492477417,0.27211944639591384
1,0.27104722792607805,0.09278350515463916,0.27065205574035645,0.2114942629403579
1,0.23192019950124687,0.10256410256410257,0.4301530122756958,0.2548791047803484
1,0.2899159663865546,0.20388349514563106,0.5222548246383667,0.3386847620568508
1,0.2628571428571429,0.14364640883977903,0.3391674757003784,0.24855700913243348
1,0.2707070707070707,0.1616161616161616,0.5797127485275269,0.33734532695025304
1,0.24248496993987978,0.15384615384615385,0.3157529830932617,0.23736136895976512
1,0.26635514018691586,0.16666666666666669,0.5448303818702698,0.3259507295746174
1,0.2788844621513944,0.11111111111111112,0.23279738426208496,0.20759765250819684
1,0.2887596899224806,0.09523809523809525,0.30186784267425537,0.22862187594494374
1,0.22384428223844277,0.12578616352201258,0.30058524012565613,0.21673856196203714
1,0.2450331125827815,0.13684210526315788,0.2777438461780548,0.21987302134133138
1,0.2805907172995781,0.1818181818181818,0.45900046825408936,0.3071364557906164
1,0.2798434442270059,0.10416666666666667,0.16795815527439117,0.18398942205602128
1,0.2920892494929006,0.14444444444444446,0.5575795769691467,0.33137109030216394
1,0.27882599580712786,0.14925373134328357,0.4553796052932739,0.2944864441478951
1,0.2662192393736018,0.12371134020618557,0.21612203121185303,0.2020175369305468
1,0.28979591836734697,0.24630541871921183,0.4884832501411438,0.34152819574256754
1,0.22085889570552142,0.12,0.47680211067199707,0.27255366879250614
1,0.21029082774049213,0.0989010989010989,0.33465126156806946,0.21461439606988683
1,0.2716981132075472,0.09625668449197862,0.4820178151130676,0.2833242042708645
1,0.281947261663286,0.14925373134328357,0.39317768812179565,0.2747928937094551
1,0.24390243902439024,0.125,0.5311213135719299,0.3000079175321067
1,0.2678185745140389,0.11827956989247312,0.2913097143173218,0.22580261957461126
1,0.26582278481012656,0.16494845360824742,0.290152370929718,0.24030786978269733
1,0.23443983402489632,0.15053763440860213,0.22589172422885895,0.2036230642207858
1,0.23488372093023258,0.09944751381215469,0.42787304520606995,0.2540680933161524
1,0.24807692307692308,0.1183431952662722,0.4691532850265503,0.2785244677899152
1,0.2862985685071575,0.1407035175879397,0.2651432752609253,0.23071512045200748
1,0.2612244897959184,0.1319796954314721,0.2922682464122772,0.22849081054655587
1,0.29821073558648115,0.160427807486631,0.39336273074150085,0.284000424604871
1,0.2776659959758552,0.125,0.3869642913341522,0.2632100957700025
1,0.25338491295938104,0.14563106796116504,0.4687730669975281,0.2892630159726914
1,0.2716535433070866,0.1116751269035533,0.26413649320602417,0.215821721138888
1,0.2767295597484277,0.1297297297297297,0.5443779826164246,0.3169457573648607
1,0.2822757111597374,0.14583333333333334,0.5365927815437317,0.3215672753456008
1,0.2547528517110266,0.09045226130653267,0.23992149531841278,0.19504220277865736
1,0.27235772357723576,0.15555555555555556,0.37225762009620667,0.2667236330763327
1,0.28968253968253965,0.11594202898550725,0.24945639073848724,0.21836031980217804
1,0.24122807017543857,0.14201183431952663,0.3562040328979492,0.24648131246430482
1,0.24733475479744138,0.09271523178807947,0.6388173699378967,0.3262891188411392
1,0.2564102564102564,0.09210526315789472,0.4184647500514984,0.2556600898732165
1,0.23895582329317266,0.11000000000000001,0.28824520111083984,0.21240034146800416
1,0.23684210526315785,0.1306532663316583,0.3952794671058655,0.2542582795668939
1,0.2941176470588235,0.1919191919191919,0.21846459805965424,0.23483381234588988
1,0.25053078556263275,0.04624277456647399,0.40819209814071655,0.23498855275660777
1,0.2755741127348643,0.1675392670157068,0.433499813079834,0.292204397610135
1,0.2349397590361446,0.10204081632653063,0.25996333360671997,0.1989813029897984
1,0.2767295597484277,0.17142857142857143,0.257709264755249,0.23528913197741605
1,0.2629399585921325,0.11282051282051282,0.3204859495162964,0.23208214030964722
1,0.29447852760736193,0.16585365853658537,0.5285776853561401,0.3296366238333625
1,0.2586206896551724,0.10891089108910891,0.27502313256263733,0.21418490443563953
1,0.11597374179431075,0.01515151515151515,0.25432950258255005,0.12848491984279198
1,0.2387096774193549,0.11428571428571428,0.5031043291091919,0.2853665736047537
1,0.2844638949671773,0.12021857923497269,0.4559681713581085,0.2868835485200862
1,0.24489795918367352,0.13496932515337423,0.2199830859899521,0.1999501234423333
1,0.29607843137254897,0.14942528735632185,0.4826018214225769,0.30936851338381594
1,0.2538631346578366,0.046783625730994156,0.3315070867538452,0.21071794904755867
1,0.25799086757990863,0.09302325581395347,0.28403136134147644,0.21168182824511286
1,0.21365638766519823,0.07453416149068323,0.05812741816043854,0.11543932243877335
1,0.26905829596412556,0.12048192771084337,0.42881128191947937,0.27278383519814947
1,0.2550200803212851,0.15384615384615385,0.47766637802124023,0.2955108707295597
1,0.27217741935483875,0.0925925925925926,0.32256296277046204,0.22911099157263112
1,0.25479452054794516,0.1111111111111111,0.39093899726867676,0.25228154297591104
1,0.2732793522267206,0.12807881773399013,0.28548866510391235,0.22894894502154103
1,0.2535496957403651,0.125,0.3950226902961731,0.2578574620121794
1,0.28740157480314965,0.1111111111111111,0.5268423557281494,0.30845168054747
1,0.2710280373831776,0.14012738853503184,0.5710307359695435,0.3273953872959176
1,0.2704280155642024,0.14705882352941174,0.4191949665546417,0.2788939352160853
1,0.2760869565217391,0.1570680628272251,0.6562529802322388,0.36313599986040096
1,0.24845995893223816,0.13333333333333333,0.30262550711631775,0.22813959979396306
1,0.2871900826446281,0.1807909604519774,0.6508528590202332,0.3729446340389462
1,0.3005780346820809,0.1553398058252427,0.6244107484817505,0.36010952966302473
1,0.25703564727954975,0.07291666666666667,0.05724368616938591,0.12906533337186746
1,0.3087934560327198,0.17258883248730966,0.2691568434238434,0.2501797106479576
1,0.2962138084632516,0.1893491124260355,0.4760989546775818,0.32055395852228963
1,0.2521929824561403,0.15625,0.3284774720668793,0.24564015150767318
1,0.2674199623352166,0.17435897435897435,0.3336948752403259,0.25849127064483896
1,0.2412371134020619,0.12745098039215688,0.1949688345193863,0.18788564277120168
1,0.2693069306930693,0.1708542713567839,0.4947604537010193,0.3116405519169575
1,0.2585858585858586,0.12999999999999998,0.2628846764564514,0.21715684501410334
1,0.2552742616033755,0.18181818181818185,0.4823625087738037,0.30648498406512037
1,0.2681451612903226,0.09574468085106382,0.2999185621738434,0.2212694681050766
1,0.2706502636203867,0.2198952879581152,0.614976704120636,0.3685074185663793
1,0.23782771535580527,0.12021857923497267,0.38059335947036743,0.2462132180203818
1,0.2859680284191829,0.16494845360824742,0.7095724940299988,0.3868296586858097
1,0.26053639846743293,0.10526315789473684,0.37239891290664673,0.24606615642293883
1,0.2735191637630662,0.17525773195876287,0.2736840546131134,0.24082031677831414
1,0.26266416510318946,0.08,0.4207795262336731,0.2544812304456208
1,0.2593984962406015,0.15706806282722513,0.6242324113845825,0.34689965681746976
1,0.28326996197718635,0.15384615384615383,0.5288265943527222,0.3219809033920208
1,0.23721881390593047,0.13095238095238093,0.4524094760417938,0.2735268903000351
1,0.29807692307692313,0.19310344827586204,0.7139424085617065,0.4017075933048306
1,0.255863539445629,0.12345679012345678,0.5038190484046936,0.29437979265792646
1,0.26591760299625467,0.1619047619047619,0.5697387456893921,0.33252037019680286
1,0.3087121212121212,0.16425120772946858,0.4624272286891937,0.3117968525435945
1,0.263653483992467,0.14814814814814817,0.47518789768218994,0.2956631766076017
1,0.26909090909090905,0.14814814814814817,0.603216290473938,0.3401517825709984
1,0.27464788732394363,0.19653179190751444,0.5101726651191711,0.32711744811687643
1,0.29508196721311475,0.22448979591836737,0.571831226348877,0.363800996493453
1,0.27840909090909094,0.20652173913043476,0.5366687178611755,0.3405331826335671
1,0.23917137476459516,0.14659685863874344,0.43126988410949707,0.2723460391709452
1,0.2672897196261682,0.12087912087912088,0.29933786392211914,0.22916890147580274
1,0.24242424242424243,0.16883116883116883,0.4810965061187744,0.2974506391247285
1,0.26178010471204194,0.175609756097561,0.5158851146697998,0.3177583251598009
1,0.2909407665505227,0.15819209039548024,0.42765170335769653,0.29226152010123313
1,0.2887473460721869,0.13793103448275862,0.5962702631950378,0.34098288124999443
1,0.2943722943722944,0.18421052631578946,0.5623289942741394,0.3469706049874078
1,0.2740286298568507,0.1092896174863388,0.3654857873916626,0.24960134491161737
1,0.28,0.1485148514851485,0.3447191119194031,0.2577446544681839
1,0.2689393939393939,0.13714285714285712,0.46130508184432983,0.28912911097552696
1,0.26326963906581746,0.06711409395973154,0.27706393599510193,0.20248255634021697
1,0.2782426778242678,0.12631578947368421,0.2892570495605469,0.231271838952833
1,0.25888324873096447,0.24,0.6040540933609009,0.3676457806972884
1,0.21386138613861383,0.10526315789473684,0.5935867428779602,0.3042370956371036
1,0.28904847396768407,0.15730337078651688,0.49641621112823486,0.3142560186274786
1,0.2696335078534031,0.22727272727272727,0.5931934118270874,0.36336654898440596
1,0.25697211155378485,0.20202020202020202,0.5236746072769165,0.32755564028363443
1,0.27504911591355596,0.21390374331550802,0.49270322918891907,0.3272186961393277
1,0.3032128514056225,0.22346368715083798,0.6625347137451172,0.39640375076719253
1,0.25764192139737996,0.189873417721519,0.6950146555900574,0.38084333156965205
1,0.2939001848428835,0.1919191919191919,0.5514533519744873,0.34575757624552095
1,0.2430830039525692,0.11282051282051282,0.2475091516971588,0.20113755615674692
1,0.26415094339622647,0.25806451612903225,0.680274486541748,0.4008299820223356
1,0.3262955854126679,0.13924050632911392,0.29137927293777466,0.25230512155985213
1,0.2772727272727272,0.24390243902439024,0.44709521532058716,0.3227567938725682
1,0.2235872235872236,0.23391812865497075,0.5762905478477478,0.34459863336331403
1,0.22047244094488194,0.1787709497206704,0.3201413154602051,0.23979490204191914
1,0.25313283208020054,0.1807228915662651,0.38354596495628357,0.27246722953424973
1,0.2741573033707865,0.18292682926829265,0.21026979386806488,0.22245130883571465
1,0.22004889975550124,0.13749999999999998,0.4638510048389435,0.2737999681981482
1,0.28166351606805295,0.13612565445026178,0.3477184772491455,0.25516921592248676
1,0.28248587570621464,0.19417475728155337,0.49311599135398865,0.32325887478058557
1,0.23076923076923073,0.16842105263157894,0.5549482107162476,0.31804616470568575
1,0.26241134751773054,0.11299435028248588,0.5075745582580566,0.2943267520194244
1,0.3307839388145315,0.2988505747126437,0.8208730816841125,0.48350253173709595
1,0.2894736842105263,0.18181818181818182,0.6340424418449402,0.3684447692912161
1,0.2591687041564792,0.16774193548387098,0.7920576333999634,0.4063227576801045
1,0.2578397212543554,0.1722488038277512,0.34569254517555237,0.25859369008588634
1,0.258695652173913,0.11695906432748537,0.26884421706199646,0.21483297785446495
1,0.2777777777777778,0.18461538461538463,0.4135200083255768,0.2919710569062464
1,0.2942271880819367,0.14285714285714285,0.5689557790756226,0.335346703338234
1,0.30487804878048785,0.21052631578947367,0.3567851781845093,0.2907298475848236
1,0.2511210762331838,0.12571428571428572,0.5535172820091248,0.3101175479855314
1,0.2821969696969697,0.08465608465608465,0.5762200355529785,0.3143576966353443
1,0.2364425162689805,0.1111111111111111,0.2227463722229004,0.19009999986766402
1,0.2593984962406015,0.08641975308641975,0.26960599422454834,0.20514141451718984
1,0.30390492359932086,0.15789473684210525,0.4943203330039978,0.31870666448180796
1,0.2376237623762376,0.18300653594771243,0.5823742151260376,0.33433483781666257
1,0.2549019607843137,0.1643835616438356,0.6614616513252258,0.3602490579177917
1,0.2765151515151515,0.18274111675126903,0.6001091599464417,0.3531218094042874
1,0.3239130434782609,0.21739130434782608,0.5841706991195679,0.3751583489818849
1,0.33271375464684017,0.23414634146341465,0.7581248879432678,0.4416616613511742
1,0.268389662027833,0.12290502793296089,0.43335360288619995,0.27488276428233127
